Zipcode,Population,Household Income,Poverty Count,Poverty Rate,Unemployment Count,Unemployment Rate
30341,30139.0,52423.0,5739.0,19.04177311788712,1400.0,4.645144165367133
30342,31965.0,68867.0,4195.0,13.123729078679807,1389.0,4.345377756921633
30344,32715.0,36830.0,8742.0,26.721687299403943,3248.0,9.928167507259667
30345,24261.0,67335.0,5379.0,22.171386175343144,1198.0,4.937966283335395
30346,5184.0,63409.0,812.0,15.66358024691358,385.0,7.426697530864198
30349,68941.0,43498.0,12508.0,18.143049854223175,5912.0,8.575448571967334
30350,33451.0,51133.0,4845.0,14.483871932079758,1906.0,5.697886460793399
30354,15983.0,28230.0,6109.0,38.22186072702246,1623.0,10.154539197897765
30360,15476.0,48336.0,3203.0,20.696562419229775,957.0,6.183768415611269
30363,2845.0,56806.0,687.0,24.147627416520212,208.0,7.3110720562390155
30401,13457.0,31228.0,4313.0,32.05023407891804,839.0,6.234673404176265
30410,1836.0,35991.0,306.0,16.666666666666668,41.0,2.233115468409586
30411,5234.0,28919.0,338.0,6.457776079480321,39.0,0.7451280091708062
30412,78.0,52500.0,18.0,23.076923076923077,1.0,1.2820512820512822
30413,1505.0,33375.0,270.0,17.940199335548172,131.0,8.704318936877076
30415,7641.0,46636.0,1360.0,17.798717445360555,371.0,4.855385420756446
30417,11009.0,36459.0,3008.0,27.323099282405305,462.0,4.196566445635389
30420,1291.0,31094.0,401.0,31.061192873741287,54.0,4.18280402788536
30421,3648.0,28902.0,1003.0,27.49451754385965,201.0,5.509868421052632
30423,166.0,51250.0,22.0,13.25301204819277,32.0,19.27710843373494
30425,1433.0,45347.0,352.0,24.563852058618284,26.0,1.8143754361479414
30426,894.0,32500.0,230.0,25.727069351230426,15.0,1.6778523489932886
30427,11550.0,46486.0,1906.0,16.5021645021645,452.0,3.9134199134199132
30428,2238.0,30750.0,521.0,23.279714030384273,25.0,1.1170688114387846
30429,303.0,23707.0,210.0,69.3069306930693,0.0,0.0
30434,6009.0,26125.0,1991.0,33.13363288400732,333.0,5.5416874687968045
30436,11600.0,28394.0,3714.0,32.01724137931034,335.0,2.8879310344827585
30438,63.0,54063.0,5.0,7.936507936507937,0.0,0.0
30439,11039.0,34625.0,2753.0,24.93885315698886,438.0,3.9677507020563456
30441,1825.0,36410.0,261.0,14.301369863013699,108.0,5.917808219178082
30442,7305.0,25047.0,2292.0,31.37577002053388,378.0,5.174537987679671
30445,3574.0,30125.0,739.0,20.677112479015108,66.0,1.846670397313934
30446,1722.0,41917.0,518.0,30.08130081300813,104.0,6.039488966318235
30448,80.0,49375.0,0.0,0.0,0.0,0.0
30449,107.0,34821.0,14.0,13.08411214953271,7.0,6.542056074766355
30450,2259.0,31356.0,836.0,37.00752545374059,91.0,4.028331119964586
30451,28.0,50625.0,9.0,32.142857142857146,4.0,14.285714285714286
30452,1479.0,36091.0,194.0,13.116970926301555,120.0,8.113590263691684
30453,10058.0,30570.0,2242.0,22.290713859614236,433.0,4.3050308212368265
30454,412.0,35313.0,190.0,46.116504854368934,0.0,0.0
30455,438.0,26875.0,130.0,29.680365296803654,38.0,8.67579908675799
30456,2271.0,43571.0,550.0,24.2184059885513,122.0,5.372082782915015
30457,6333.0,34152.0,1769.0,27.933049107847783,179.0,2.82646455076583
30458,41829.0,27908.0,16063.0,38.40158741542949,1807.0,4.3199693992206365
30460,804.0,,0.0,0.0,27.0,3.3582089552238807
30461,13720.0,53606.0,1818.0,13.25072886297376,515.0,3.753644314868805
30464,94.0,21667.0,28.0,29.78723404255319,20.0,21.27659574468085
30467,12413.0,35620.0,3113.0,25.078546684927094,584.0,4.704745025376622
30470,428.0,35100.0,60.0,14.018691588785046,7.0,1.6355140186915889
30471,4893.0,30898.0,1264.0,25.832822399346004,224.0,4.577968526466381
30473,2801.0,36651.0,653.0,23.313102463405926,52.0,1.8564798286326312
30474,16788.0,31946.0,3956.0,23.56445079818918,815.0,4.85465808911127
30475,0.0,,0.0,,0.0,
30477,3400.0,20992.0,1483.0,43.61764705882353,239.0,7.029411764705882
30501,27169.0,31588.0,9964.0,36.67415068644411,1163.0,4.280613934999448
30504,22659.0,42034.0,5603.0,24.72748135398738,847.0,3.7380290392338584
30506,41560.0,63038.0,3829.0,9.213185755534168,2141.0,5.151588065447545
30507,29839.0,44527.0,6198.0,20.771473574851704,1624.0,5.442541640135393
30510,8268.0,36926.0,1440.0,17.41654571843251,220.0,2.660861151427189
30511,3337.0,44504.0,613.0,18.369793227449804,120.0,3.596044351213665
30512,19192.0,39269.0,3274.0,17.05919132972072,946.0,4.929137140475198
30513,11216.0,29751.0,2703.0,24.09950071326676,854.0,7.614122681883024
30516,1585.0,35625.0,251.0,15.83596214511041,67.0,4.2271293375394325
30517,13374.0,67712.0,1121.0,8.38193509795125,540.0,4.037685060565276
30518,45866.0,63843.0,7612.0,16.596171455980464,2334.0,5.088736754894693
30519,40881.0,70015.0,2501.0,6.117756414960495,1759.0,4.302732320637949
30520,4681.0,29983.0,1268.0,27.08822901089511,208.0,4.443494979705191
30521,4148.0,29647.0,829.0,19.985535197685632,247.0,5.954676952748312
30522,767.0,41208.0,165.0,21.51238591916558,19.0,2.4771838331160363
30523,12436.0,43717.0,1710.0,13.750402058539724,494.0,3.972338372467031
30525,7501.0,32620.0,1614.0,21.51713104919344,363.0,4.83935475269964
30527,3975.0,65948.0,173.0,4.352201257861635,237.0,5.962264150943396
30528,22817.0,36982.0,4964.0,21.755708462988125,976.0,4.277512381119341
30529,10412.0,38632.0,2526.0,24.26046868997311,505.0,4.850172877449097
30530,6947.0,43333.0,1438.0,20.699582553620267,326.0,4.692673096300561
30531,11445.0,35083.0,3469.0,30.310179117518565,593.0,5.181301878549585
30533,26185.0,41635.0,4790.0,18.292915791483672,1599.0,6.106549551269811
30534,27968.0,53289.0,4424.0,15.81807780320366,1803.0,6.446653318077804
30535,7353.0,41703.0,1144.0,15.55827553379573,352.0,4.787161702706379
30536,8042.0,42138.0,1375.0,17.097736881372793,396.0,4.924148221835364
30537,1580.0,46946.0,191.0,12.08860759493671,20.0,1.2658227848101267
30538,2514.0,40625.0,443.0,17.621320604614162,121.0,4.813046937151949
30540,17982.0,37017.0,4049.0,22.516961405850296,801.0,4.454454454454455
30541,1707.0,41850.0,98.0,5.741066198008202,21.0,1.2302284710017575
30542,33420.0,67411.0,3431.0,10.266307600239378,1563.0,4.6768402154398565
30543,4108.0,50146.0,603.0,14.678675754625122,267.0,6.499513145082766
30545,666.0,28221.0,184.0,27.62762762762763,12.0,1.8018018018018018
30546,6580.0,36871.0,1036.0,15.74468085106383,347.0,5.27355623100304
30547,3517.0,39118.0,470.0,13.363662212112596,121.0,3.4404321865226044
30548,15934.0,77143.0,816.0,5.121124639136438,425.0,2.6672524162168947
30549,22398.0,58061.0,2884.0,12.876149656219305,778.0,3.473524421823377
30552,1518.0,32941.0,375.0,24.703557312252965,50.0,3.2938076416337285
30553,6911.0,38580.0,1070.0,15.482564028360585,261.0,3.7765880480393577
30554,7771.0,49455.0,1355.0,17.436623343199074,336.0,4.323767854844936
30555,2030.0,26893.0,569.0,28.029556650246306,135.0,6.650246305418719
30557,4401.0,40982.0,485.0,11.020222676664394,213.0,4.839809134287662
30558,5231.0,43140.0,1299.0,24.83272796788377,280.0,5.352705027719366
30559,3911.0,39615.0,639.0,16.338532344668884,263.0,6.724622858603937
30560,4478.0,36913.0,1300.0,29.030817329164805,264.0,5.8954890576150065
30562,685.0,20862.0,226.0,32.99270072992701,29.0,4.233576642335766
30563,5438.0,46646.0,814.0,14.968738506803971,321.0,5.902905479955866
30564,3714.0,64213.0,361.0,9.71997845988153,126.0,3.392568659127625
30565,4088.0,44589.0,717.0,17.53913894324853,194.0,4.74559686888454
30566,8539.0,41559.0,1372.0,16.06745520552758,365.0,4.274505211383066
30567,2985.0,50293.0,453.0,15.175879396984925,162.0,5.42713567839196
30568,2300.0,52778.0,315.0,13.695652173913043,101.0,4.391304347826087
30571,3951.0,55000.0,268.0,6.783092887876487,90.0,2.277904328018223
30572,1537.0,28013.0,416.0,27.065712426805465,94.0,6.115810019518543
30573,98.0,122727.0,9.0,9.183673469387756,0.0,0.0
30575,1124.0,46797.0,202.0,17.97153024911032,24.0,2.1352313167259784
30576,2432.0,30132.0,710.0,29.19407894736842,136.0,5.592105263157895
30577,23003.0,37109.0,4485.0,19.497456853453897,1378.0,5.990522975264096
30581,0.0,,0.0,,0.0,
30582,4875.0,42511.0,623.0,12.77948717948718,392.0,8.04102564102564
30601,21349.0,20884.0,10077.0,47.201274064358984,1008.0,4.721532624478899
30602,2562.0,,61.0,2.380952380952381,120.0,4.68384074941452
30605,40159.0,31319.0,13052.0,32.50080928309968,1646.0,4.098707637142359
30606,40963.0,39623.0,12659.0,30.90349827893465,1434.0,3.500720162097503
30607,11865.0,44225.0,4023.0,33.906447534766116,775.0,6.531816266329541
30609,1659.0,,0.0,0.0,114.0,6.871609403254973
30619,1429.0,56000.0,181.0,12.666200139958013,2.0,0.13995801259622112
30620,12043.0,62500.0,1426.0,11.840903429378061,555.0,4.608486257577016
30621,4882.0,72679.0,347.0,7.107742728390004,196.0,4.014748054076199
30622,10222.0,58571.0,1089.0,10.653492467227549,573.0,5.605556642535707
30623,182.0,34028.0,42.0,23.076923076923077,12.0,6.593406593406593
30624,3141.0,37802.0,533.0,16.96911811524992,72.0,2.292263610315186
30625,2309.0,48831.0,347.0,15.028150714595062,70.0,3.0316154179298396
30627,2080.0,34583.0,415.0,19.951923076923077,122.0,5.865384615384615
30628,7127.0,43868.0,738.0,10.354988073523222,196.0,2.7501052336186333
30629,4346.0,37280.0,1112.0,25.58674643350207,57.0,1.3115508513575702
30630,2286.0,45703.0,357.0,15.616797900262467,136.0,5.94925634295713
30631,1859.0,25523.0,572.0,30.76923076923077,133.0,7.154384077461001
30633,8399.0,41074.0,1604.0,19.097511608524826,406.0,4.833908798666508
30634,2164.0,43108.0,280.0,12.939001848428836,102.0,4.7134935304990755
30635,15839.0,34933.0,3310.0,20.897783951007007,955.0,6.029421049308668
30641,2069.0,82206.0,48.0,2.319961333977767,100.0,4.833252779120348
30642,10792.0,45647.0,2243.0,20.78391401037806,438.0,4.058561897702002
30643,17064.0,35433.0,4476.0,26.230661040787624,644.0,3.774027191748711
30646,6735.0,42641.0,1312.0,19.480326651818856,212.0,3.147735708982925
30648,3371.0,48571.0,678.0,20.112726194007713,154.0,4.5683773361020465
30650,11805.0,48392.0,2016.0,17.07750952986023,491.0,4.159254553155443
30655,22953.0,41929.0,4557.0,19.853613906678866,947.0,4.12582233259269
30656,15905.0,53828.0,2000.0,12.574662055957246,574.0,3.6089280100597296
30660,1123.0,40781.0,350.0,31.166518254674976,47.0,4.1852181656277825
30662,8517.0,31680.0,1959.0,23.001056710109193,390.0,4.579077139837971
30663,3226.0,42595.0,438.0,13.577185368877867,109.0,3.3787972721636703
30664,11.0,23750.0,0.0,0.0,0.0,0.0
30665,113.0,30417.0,41.0,36.283185840707965,2.0,1.7699115044247788
30666,9287.0,53627.0,771.0,8.301927425433401,608.0,6.546785829654356
30667,943.0,39315.0,158.0,16.755037115588546,43.0,4.559915164369035
30668,1891.0,26376.0,570.0,30.142781597038603,104.0,5.499735589635113
30669,3464.0,30938.0,945.0,27.280600461893766,135.0,3.897228637413395
30673,7767.0,29414.0,1826.0,23.509720612849232,415.0,5.343118321102098
30677,16711.0,68969.0,1577.0,9.43689785171444,439.0,2.627012147687152
30678,1426.0,35536.0,177.0,12.41234221598878,81.0,5.680224403927069
30680,39230.0,53266.0,5959.0,15.189905684425185,2594.0,6.612286515421871
30683,6788.0,48077.0,1059.0,15.601060695344726,279.0,4.1101944608132
30701,39365.0,41923.0,7293.0,18.526609932681318,1493.0,3.7927092594944747
30705,34139.0,35548.0,7707.0,22.575353701045724,2096.0,6.139605729517561
30707,16162.0,39763.0,1965.0,12.158148743967331,685.0,4.238336839500062
30708,273.0,80119.0,0.0,0.0,0.0,0.0
30710,6292.0,42331.0,1305.0,20.740623013350287,386.0,6.134774316592498
30711,3761.0,32834.0,647.0,17.202871576708322,173.0,4.599840467960648
30720,28466.0,42902.0,5026.0,17.656151197920327,1445.0,5.076231293472915
30721,51763.0,35507.0,12641.0,24.42091841662964,3928.0,7.588431891505516
30725,3638.0,50576.0,342.0,9.400769653655855,188.0,5.167674546454096
30726,0.0,,0.0,,0.0,
30728,19519.0,38023.0,3432.0,17.58286797479379,1087.0,5.568932834673907
30730,1689.0,36058.0,374.0,22.143280047365305,75.0,4.440497335701599
30731,2220.0,36439.0,459.0,20.675675675675677,80.0,3.6036036036036037
30733,1789.0,39500.0,230.0,12.856344326439352,72.0,4.024594745667971
30734,3436.0,34263.0,1162.0,33.81839348079162,196.0,5.70430733410943
30735,5893.0,41183.0,1133.0,19.22620057695571,368.0,6.244697098252163
30736,41467.0,54967.0,4700.0,11.334314032845395,1867.0,4.502375382834543
30738,3669.0,51411.0,407.0,11.092940855819025,198.0,5.396565821749795
30739,5674.0,62601.0,184.0,3.2428621783574196,108.0,1.9034191046880509
30740,8816.0,58553.0,1166.0,13.22595281306715,328.0,3.720508166969147
30741,30809.0,34728.0,6713.0,21.78908760427148,2014.0,6.537050861761173
30742,7220.0,35764.0,1391.0,19.265927977839336,397.0,5.498614958448753
30746,1245.0,49097.0,202.0,16.224899598393574,135.0,10.843373493975903
30747,16942.0,34497.0,3448.0,20.351788454727895,684.0,4.0373037421791995
30750,4563.0,69797.0,268.0,5.873328950252027,83.0,1.8189787420556651
30751,74.0,48942.0,0.0,0.0,0.0,0.0
30752,9235.0,42385.0,1099.0,11.90037899296156,575.0,6.226312939902544
30753,7206.0,32409.0,1733.0,24.049403275048572,306.0,4.24646128226478
30755,9072.0,40218.0,1254.0,13.822751322751323,757.0,8.344356261022927
30756,217.0,53889.0,105.0,48.38709677419355,33.0,15.2073732718894
30757,2365.0,31377.0,992.0,41.94503171247357,116.0,4.9048625792811835
30802,5463.0,67049.0,905.0,16.565989383122826,181.0,3.313197876624565
30803,655.0,24441.0,103.0,15.725190839694656,33.0,5.038167938931298
30805,2452.0,38547.0,888.0,36.215334420880914,200.0,8.156606851549755
30807,92.0,38333.0,18.0,19.565217391304348,0.0,0.0
30808,4627.0,43435.0,671.0,14.501837043440675,163.0,3.522800950940134
30809,41342.0,86628.0,1574.0,3.807266218373567,1215.0,2.9388999080837888
30810,2122.0,34279.0,457.0,21.536286522148917,88.0,4.147031102733271
30812,440.0,,147.0,33.40909090909091,0.0,0.0
30813,33290.0,58601.0,3851.0,11.56803844998498,1610.0,4.8362871733253225
30814,8280.0,41747.0,1667.0,20.132850241545892,378.0,4.565217391304348
30815,41845.0,49979.0,7940.0,18.97478790775481,2371.0,5.666148882781695
30816,2263.0,43025.0,292.0,12.903225806451612,163.0,7.202828104286345
30817,7595.0,35830.0,2015.0,26.53061224489796,430.0,5.6616194865042795
30818,524.0,40810.0,16.0,3.053435114503817,0.0,0.0
30820,1417.0,48750.0,379.0,26.746647847565278,61.0,4.304869442484121
30821,938.0,22786.0,225.0,23.98720682302772,139.0,14.818763326226012
30822,820.0,35781.0,173.0,21.097560975609756,114.0,13.902439024390244
30823,1668.0,43194.0,189.0,11.33093525179856,119.0,7.134292565947242
30824,17024.0,34567.0,4053.0,23.807565789473685,861.0,5.057565789473684
30828,4016.0,28125.0,1415.0,35.23406374501992,199.0,4.955179282868526
30830,14040.0,29097.0,5171.0,36.83048433048433,447.0,3.1837606837606836
30833,3544.0,33257.0,987.0,27.849887133182843,242.0,6.8284424379232505
30901,16148.0,16631.0,7353.0,45.53505078028239,1619.0,10.026009412930394
30903,493.0,77176.0,0.0,0.0,0.0,0.0
30904,26108.0,30691.0,7756.0,29.70736938869312,2117.0,8.108625708595067
30905,7185.0,47872.0,739.0,10.285316631871956,82.0,1.1412665274878218
30906,60634.0,34265.0,17168.0,28.314147178150872,3320.0,5.475475805653594
30907,49959.0,62758.0,4182.0,8.370864108569027,2150.0,4.303528893692828
30909,38822.0,41666.0,6117.0,15.756529802689197,1644.0,4.2347122765442275
30912,254.0,,0.0,0.0,16.0,6.299212598425197
31001,4745.0,31722.0,722.0,15.216016859852477,127.0,2.67650158061117
31002,2868.0,42439.0,526.0,18.340306834030685,165.0,5.7531380753138075
31003,152.0,71875.0,12.0,7.894736842105263,5.0,3.289473684210526
31005,15848.0,72254.0,1559.0,9.837203432609794,746.0,4.707218576476527
31006,4799.0,28598.0,1425.0,29.693686184621797,312.0,6.501354448843509
31007,1105.0,29417.0,206.0,18.642533936651585,20.0,1.8099547511312217
31008,18002.0,54878.0,1882.0,10.454393956227086,861.0,4.782801910898789
31009,1545.0,29219.0,326.0,21.100323624595468,26.0,1.6828478964401294
31011,1088.0,40143.0,184.0,16.91176470588235,71.0,6.525735294117647
31012,3055.0,45750.0,164.0,5.368248772504091,70.0,2.2913256955810146
31014,14095.0,35958.0,2956.0,20.971975877970912,572.0,4.0581766583895
31015,22347.0,34879.0,6924.0,30.98402470130219,1603.0,7.17322235646843
31016,1139.0,35556.0,335.0,29.41176470588235,118.0,10.359964881474978
31017,1666.0,38456.0,245.0,14.705882352941176,18.0,1.0804321728691477
31018,2926.0,46136.0,375.0,12.81613123718387,71.0,2.426520847573479
31019,2265.0,37330.0,669.0,29.5364238410596,54.0,2.384105960264901
31020,2383.0,27586.0,630.0,26.437263953000418,190.0,7.973143096936634
31021,27992.0,36654.0,6837.0,24.424835667333525,832.0,2.97227779365533
31022,1399.0,49800.0,227.0,16.225875625446747,20.0,1.4295925661186561
31023,14377.0,35568.0,3108.0,21.617861862697364,729.0,5.07059887320025
31024,20505.0,44379.0,2830.0,13.801511826383809,778.0,3.794196537429895
31025,1601.0,82143.0,204.0,12.742036227357902,205.0,12.804497189256715
31027,10796.0,30128.0,2650.0,24.54612819562801,282.0,2.612078547610226
31028,5201.0,57444.0,511.0,9.825033647375506,172.0,3.3070563353201305
31029,16559.0,45728.0,2440.0,14.735189323026752,885.0,5.344525635606015
31030,19756.0,33116.0,5488.0,27.77890261186475,1517.0,7.678679894715529
31031,6697.0,42203.0,840.0,12.542929670001493,207.0,3.090936240107511
31032,13740.0,58560.0,1106.0,8.049490538573508,484.0,3.522561863173217
31033,1921.0,30412.0,569.0,29.619989588755857,270.0,14.055179593961478
31035,1431.0,42500.0,314.0,21.94269741439553,63.0,4.40251572327044
31036,12514.0,45100.0,1632.0,13.04139363912418,501.0,4.003516062010548
31037,3810.0,21617.0,941.0,24.698162729658794,21.0,0.5511811023622047
31038,774.0,56607.0,67.0,8.656330749354005,55.0,7.10594315245478
31039,0.0,,0.0,,0.0,
31041,1135.0,19940.0,432.0,38.06167400881057,26.0,2.290748898678414
31042,2144.0,29849.0,621.0,28.96455223880597,22.0,1.0261194029850746
31044,2546.0,25915.0,789.0,30.9897879025923,88.0,3.4564021995286724
31045,77.0,10833.0,63.0,81.81818181818181,9.0,11.688311688311689
31046,3230.0,58156.0,294.0,9.102167182662539,196.0,6.068111455108359
31047,10869.0,81379.0,697.0,6.412733462140031,299.0,2.75094304903855
31049,1721.0,44028.0,253.0,14.700755374782103,115.0,6.682161533991866
31050,1146.0,54239.0,106.0,9.24956369982548,45.0,3.926701570680628
31051,202.0,21944.0,95.0,47.02970297029703,7.0,3.4653465346534653
31052,8373.0,65333.0,663.0,7.918308849874597,356.0,4.251761614713962
31054,1770.0,30972.0,577.0,32.59887005649718,55.0,3.1073446327683616
31055,10033.0,29295.0,2284.0,22.764875909498656,46.0,0.45848699292335293
31057,2078.0,32869.0,454.0,21.847930702598653,185.0,8.90279114533205
31058,1401.0,32304.0,364.0,25.981441827266238,130.0,9.279086366880799
31060,1884.0,31066.0,432.0,22.929936305732483,43.0,2.2823779193205946
31061,43970.0,33558.0,11965.0,27.21173527405049,1789.0,4.068683193086195
31062,278.0,,59.0,21.223021582733814,0.0,0.0
31063,5609.0,25796.0,1997.0,35.60349438402567,350.0,6.239971474416117
31064,9252.0,41309.0,2154.0,23.281452658884564,610.0,6.593169044530912
31065,852.0,31214.0,85.0,9.976525821596244,44.0,5.164319248826291
31066,1042.0,31250.0,250.0,23.99232245681382,70.0,6.717850287907869
31067,258.0,45139.0,0.0,0.0,6.0,2.3255813953488373
31068,5254.0,34758.0,1213.0,23.087171678720974,371.0,7.061286638751428
31069,20853.0,51739.0,2731.0,13.09643696350645,1142.0,5.476430249844147
31070,1171.0,43385.0,211.0,18.01878736122972,44.0,3.757472245943638
31071,1316.0,33750.0,372.0,28.267477203647417,46.0,3.4954407294832825
31072,1494.0,39875.0,360.0,24.096385542168676,85.0,5.689424364123159
31075,2561.0,42375.0,636.0,24.83404919953143,64.0,2.499023818820773
31076,3196.0,29054.0,632.0,19.774718397997496,188.0,5.882352941176471
31077,1043.0,34850.0,216.0,20.709491850431448,27.0,2.588686481303931
31078,3310.0,30417.0,1203.0,36.34441087613293,210.0,6.3444108761329305
31079,2141.0,35709.0,477.0,22.279308734236338,41.0,1.914992993928071
31081,265.0,25788.0,31.0,11.69811320754717,7.0,2.641509433962264
31082,10146.0,29351.0,2759.0,27.19298245614035,416.0,4.100137985412971
31083,247.0,36875.0,39.0,15.789473684210526,0.0,0.0
31084,88.0,2499.0,79.0,89.77272727272727,5.0,5.681818181818182
31085,1153.0,49643.0,181.0,15.69817866435386,81.0,7.025151777970511
31087,9271.0,24586.0,2390.0,25.779311832596267,547.0,5.900118649552367
31088,49883.0,58276.0,5721.0,11.468837078764308,2213.0,4.436381131848526
31089,4746.0,33477.0,1295.0,27.28613569321534,294.0,6.1946902654867255
31090,610.0,31000.0,188.0,30.81967213114754,49.0,8.032786885245901
31091,5354.0,31010.0,787.0,14.699290250280164,170.0,3.175196115054165
31092,6612.0,28540.0,1969.0,29.779189352692075,169.0,2.555958862673926
31093,29558.0,32445.0,9112.0,30.827525543000203,2294.0,7.761012247107382
31094,976.0,38561.0,8.0,0.819672131147541,70.0,7.172131147540983
31096,7310.0,35811.0,1527.0,20.889192886456907,314.0,4.295485636114911
31097,1215.0,39911.0,132.0,10.864197530864198,42.0,3.45679012345679
31098,3278.0,56004.0,448.0,13.666870042708968,220.0,6.7114093959731544
31201,9049.0,18642.0,3491.0,38.578848491546026,473.0,5.227096916786385
31204,29913.0,27439.0,8450.0,28.24858757062147,1944.0,6.498846655300371
31206,30595.0,23681.0,13103.0,42.82725935610394,2331.0,7.618891975813042
31207,1277.0,,0.0,0.0,0.0,0.0
31210,32074.0,62328.0,2699.0,8.41491550788801,930.0,2.899544802643886
31211,16078.0,37363.0,3980.0,24.75432267694987,706.0,4.3910934195795495
31213,0.0,,0.0,,0.0,
31216,16655.0,59659.0,1300.0,7.8054638246772745,492.0,2.954067847493245
31217,18762.0,30756.0,6104.0,32.533845005862915,1198.0,6.385246775397079
31220,13695.0,57700.0,1221.0,8.91566265060241,353.0,2.5775830595107703
31301,5414.0,38445.0,1343.0,24.806058367196158,300.0,5.541189508681197
31302,8777.0,64643.0,749.0,8.533667540161787,359.0,4.090235843682351
31303,2136.0,45781.0,414.0,19.382022471910112,76.0,3.5580524344569286
31304,0.0,,0.0,,0.0,
31305,7195.0,35244.0,1585.0,22.029186935371786,532.0,7.39402362751911
31307,651.0,37328.0,41.0,6.298003072196621,0.0,0.0
31308,7035.0,47315.0,1192.0,16.943852167732764,328.0,4.662402274342573
31309,953.0,44511.0,235.0,24.65897166841553,29.0,3.04302203567681
31312,15309.0,63204.0,1877.0,12.260761643477693,500.0,3.266052648768698
31313,41339.0,45852.0,7137.0,17.26456856721256,2510.0,6.071748228065507
31314,1549.0,,0.0,0.0,0.0,0.0
31315,8376.0,35628.0,1931.0,23.05396370582617,428.0,5.109837631327602
31316,10179.0,45972.0,1846.0,18.13537675606641,663.0,6.513409961685824
31318,372.0,110473.0,0.0,0.0,0.0,0.0
31320,9153.0,49864.0,1513.0,16.53009942095488,396.0,4.3264503441494595
31321,6082.0,46143.0,1152.0,18.94113778362381,400.0,6.576783952647156
31322,22431.0,64533.0,2430.0,10.833221880433328,632.0,2.817529312112701
31323,1573.0,43869.0,233.0,14.812460267005722,65.0,4.132231404958677
31324,21428.0,80288.0,1584.0,7.392197125256674,926.0,4.321448571961919
31326,20171.0,67723.0,1979.0,9.811114967031877,1103.0,5.468246492489217
31327,121.0,,0.0,0.0,0.0,0.0
31328,3329.0,53471.0,393.0,11.805346951036347,93.0,2.7936317212376087
31329,9406.0,51359.0,1205.0,12.810971720178609,273.0,2.902402721667021
31331,6627.0,39650.0,486.0,7.333635129017655,410.0,6.1868115285951415
31401,20177.0,23090.0,7809.0,38.70248302522674,1086.0,5.382366060365763
31404,31634.0,31263.0,7850.0,24.815072390465954,2018.0,6.379212239994942
31405,37016.0,43051.0,6797.0,18.36232980332829,1906.0,5.149124702831208
31406,34607.0,44547.0,6582.0,19.019273557372784,2151.0,6.215505533562574
31407,8686.0,62760.0,1199.0,13.803822242689385,240.0,2.763067004374856
31408,10170.0,30029.0,2121.0,20.855457227138643,362.0,3.559488692232055
31409,389.0,,0.0,0.0,0.0,0.0
31410,23603.0,68834.0,1340.0,5.677244418082447,742.0,3.143668177774012
31411,8034.0,106979.0,169.0,2.103559870550162,96.0,1.1949215832710978
31415,12172.0,24125.0,4560.0,37.46302990469931,627.0,5.151166611896155
31419,54730.0,48750.0,8321.0,15.203727389000548,2993.0,5.4686643522748035
31501,14868.0,30829.0,3613.0,24.300511164917946,632.0,4.250739843960183
31503,21445.0,37236.0,4629.0,21.58545115411518,836.0,3.8983446024714388
31510,10143.0,34300.0,1920.0,18.929310854776695,197.0,1.9422261658286504
31512,2787.0,49868.0,404.0,14.495873699318263,73.0,2.619303911015429
31513,16456.0,36533.0,3684.0,22.386971317452602,499.0,3.032328633932912
31516,14585.0,38125.0,2983.0,20.45251971203291,616.0,4.223517312307165
31518,519.0,37457.0,42.0,8.092485549132949,3.0,0.5780346820809249
31519,3144.0,33367.0,561.0,17.84351145038168,112.0,3.5623409669211195
31520,21289.0,29522.0,6973.0,32.754004415425804,1717.0,8.065197989572079
31522,14846.0,66580.0,786.0,5.294355381921056,499.0,3.3611747271992454
31523,14026.0,57021.0,2160.0,15.399971481534294,773.0,5.511193497789819
31524,0.0,,0.0,,0.0,
31525,28726.0,46082.0,4707.0,16.38585253777066,1622.0,5.646452690942004
31527,693.0,70964.0,40.0,5.772005772005772,0.0,0.0
31532,1005.0,36719.0,223.0,22.18905472636816,10.0,0.9950248756218906
31533,16206.0,32222.0,4384.0,27.051709243490066,645.0,3.980007404664939
31535,12349.0,41069.0,2908.0,23.54846546279051,715.0,5.78994250546603
31537,10913.0,42162.0,1944.0,17.813616787317876,729.0,6.6801062952442045
31539,14181.0,36101.0,3520.0,24.821944855792964,678.0,4.78104506029194
31542,2678.0,27600.0,864.0,32.26288274831964,29.0,1.0828976848394325
31543,3971.0,41661.0,978.0,24.628557038529337,291.0,7.328128934777134
31544,490.0,19952.0,167.0,34.08163265306123,9.0,1.836734693877551
31545,16010.0,33456.0,3618.0,22.59837601499063,1089.0,6.801998750780762
31546,8218.0,38831.0,1448.0,17.619858846434656,455.0,5.5366269165247015
31547,952.0,45238.0,116.0,12.184873949579831,0.0,0.0
31548,20880.0,55238.0,3282.0,15.718390804597702,998.0,4.7796934865900385
31549,1615.0,19097.0,555.0,34.36532507739938,14.0,0.8668730650154799
31550,612.0,37468.0,96.0,15.686274509803921,29.0,4.738562091503268
31551,1089.0,36750.0,315.0,28.925619834710744,36.0,3.3057851239669422
31552,1031.0,41429.0,160.0,15.518913676042677,32.0,3.103782735208535
31553,5213.0,31321.0,1130.0,21.676577786303472,251.0,4.814885862267408
31554,7906.0,33521.0,1028.0,13.002782696686062,244.0,3.086263597267898
31555,2894.0,40000.0,733.0,25.328265376641326,72.0,2.48790601243953
